TXNID,UserID,FSA,Order Time,Market,Type,Side,Size,Price,Subtotal,Fees,Status
825,158,L5G,2021-02-10 21:42:45.526262Z,HBAR-CAD,market,buy,15.00000000 / 15.00000000,0.13585731,2.06387683,0.00309581,filled
826,158,L5G,2021-02-10 21:41:34.986834Z,HBAR-CAD,market,buy,40.00000000 / 40.00000000,0.13866421,5.61650708,0.00842476,filled
827,21,M8W,2021-02-10 21:39:50.270510Z,HBAR-CAD,market,buy,475.00000000 / 475.00000000,0.13866762,66.69760844,0.10004641,filled
828,158,L5G,2021-02-10 21:39:47.241562Z,HBAR-CAD,market,buy,20.00000000 / 20.00000000,0.13866763,2.80832292,0.00421248,filled
829,21,M8W,2021-02-10 21:39:08.577045Z,HBAR-CAD,market,buy,28000.00000000 / 28000.00000000,0.13850998,3927.182315,5.89077347,filled
830,158,L5G,2021-02-10 21:38:24.654128Z,HBAR-CAD,market,buy,15.00000000 / 15.00000000,0.13514269,2.05254161,0.00307881,filled
831,158,L5G,2021-02-10 21:16:46.942631Z,HBAR-CAD,market,buy,3000.00000000 / 3000.00000000,0.13543853,410.6282668,0.6159424,filled
832,69,T3j,2021-02-10 20:58:09.176928Z,DOGE-BTC,market,buy,1500.00000000 / 1500.00000000,0.00000163,0.002445,0.00000366,filled
833,69,T3j,2021-02-10 20:56:07.129099Z,BTC-CAD,market,buy,0.00300000 / 0.00300000,56830.619,172.3148719,0.2584723,filled
834,1,L0K,2021-02-10 20:12:28.520100Z,SC-BTC,limit,sell,217065.70578914 / 217065.70578914,0.00000026,0.05643708,0.00008465,filled
835,194,J1X,2021-02-10 19:26:35.570741Z,ADA-CAD,market,buy,500.00000000 / 500.00000000,1.05088,531.2170265,0.79682553,filled
836,194,J1X,2021-02-10 19:18:41.085071Z,XLM-BTC,market,buy,750.00000000 / 750.00000000,0.00000895,0.0067125,0.00001006,filled
837,202,L6M,2021-02-10 19:07:59.076084Z,ADA-CAD,market,buy,2000.00000000 / 2000.00000000,1.06281,2135.982576,0,filled
838,234,L7E,2021-02-10 18:43:34.078411Z,HBAR-CAD,market,buy,725.00000000 / 725.00000000,0.13862703,101.4686385,0.15220295,filled
839,60,L5j,2021-02-10 18:42:36.736383Z,TRX-CAD,market,buy,7000.00000000 / 7000.00000000,0.05733,405.17904,0.60776856,filled
840,60,L5j,2021-02-10 18:41:53.887640Z,HBAR-CAD,market,buy,7500.00000000 / 7500.00000000,0.13862834,1049.521904,1.57428285,filled
841,215,V3K,2021-02-10 18:34:18.274217Z,LTC-CAD,limit,buy,1.00000000 / 1.00000000,224.5,226.7585429,0.34013781,filled
842,158,L5G,2021-02-10 18:28:44.776446Z,HBAR-CAD,market,buy,500.00000000 / 500.00000000,0.13844596,69.86519527,0.10479779,filled
843,215,V3K,2021-02-10 18:20:34.478561Z,LTC-CAD,limit,buy,0.50000000 / 0.50000000,226.5,114.345168,0.17151775,filled
844,1,L0K,2021-02-10 17:57:38.285229Z,ADA-BTC,limit,buy,1471.05848622 / 1471.05848622,0.00001758,0.0258612,0.00003879,filled
845,1,L0K,2021-02-10 17:55:24.481546Z,SC-BTC,limit,buy,217065.70578914 / 217065.70578914,0.00000023,0.04992511,0.00007488,filled
846,1,L0K,2021-02-10 17:53:12.103858Z,QTUM-BTC,limit,buy,338.42944910 / 338.42944910,0.00014752,0.04992506,0.00007484,filled
847,43,V6B,2021-02-10 17:32:19.820707Z,BTC-CAD,limit,buy,0.00175484 / 0.00175484,56900,100.823856,0.15123578,filled
848,43,V6B,2021-02-10 17:32:00.367630Z,BTC-CAD,limit,buy,0.00175484 / 0.00175484,56700,100.4616436,0.15069246,filled
849,144,V3B,2021-02-10 17:14:43.270834Z,BTC-CAD,limit,buy,0.00172581 / 0.00172581,56700,98.76319244,0.14814478,filled
850,158,L5G,2021-02-10 17:03:30.971919Z,HBAR-CAD,market,buy,20.00000000 / 20.00000000,0.13645973,2.75494383,0.00413241,filled
851,194,J1X,2021-02-10 17:03:14.617527Z,VET-BTC,market,buy,12500.00000000 / 12500.00000000,0.00000076,0.0095,0.00001425,filled
852,158,L5G,2021-02-10 17:03:00.291095Z,HBAR-CAD,market,buy,350.00000000 / 350.00000000,0.13646056,48.20804505,0.07231206,filled
853,194,J1X,2021-02-10 17:02:51.256930Z,VET-BTC,market,buy,12500.00000000 / 12500.00000000,0.00000077,0.009625,0.00001443,filled
854,158,L5G,2021-02-10 17:01:43.793928Z,HBAR-CAD,market,buy,3250.00000000 / 3250.00000000,0.1364619,447.5459478,0.67131892,filled
855,245,v3b,2021-02-10 17:01:38.462586Z,BTC-CAD,limit,sell,0.50000000 / 0.50000000,56900,28460.028,0,filled
856,194,J1X,2021-02-10 16:52:00.593272Z,ZIL-BTC,market,buy,4000.00000000 / 4000.00000000,0.00000223,0.00891999,0.00001337,filled
857,194,J1X,2021-02-10 16:49:19.452834Z,BTC-CAD,market,buy,0.03500000 / 0.03500000,56707.682,2002.67086,3.00400628,filled
858,194,J1X,2021-02-10 16:45:51.580403Z,ETH-CAD,market,buy,1.00000000 / 1.00000000,2196.618,2216.652239,3.32497835,filled
859,203,T2N,2021-02-10 16:34:16.970935Z,USDT-CAD,market,buy,2000.00000000 / 2000.00000000,1.27322,2569.443804,3.8541657,filled
860,215,V3K,2021-02-10 16:28:54.691765Z,USDT-CAD,limit,buy,400.00000000 / 400.00000000,1.273,513.9215928,0.77088238,filled
861,87,L4Z,2021-02-10 16:14:28.612518Z,SC-CAD,limit,sell,25000.00000000 / 25000.00000000,0.013,320.26925,0.48040387,filled
862,167,T3J,2021-02-10 15:16:13.768948Z,HBAR-CAD,limit,buy,7895.84853489 / 7895.84853489,0.13,1036.23869,1.55435802,filled
863,215,V3K,2021-02-10 15:12:41.492934Z,LTC-CAD,limit,buy,0.50000000 / 0.50000000,220,111.141231,0.16671184,filled
864,110,V3G,2021-02-10 15:02:50.068931Z,HBAR-CAD,limit,buy,280.00000000 / 280.00000000,0.1339,37.79561403,0.05669342,filled
865,110,V3G,2021-02-10 14:51:00.209424Z,HBAR-CAD,limit,buy,21000.00000000 / 21000.00000000,0.13600001,2882.637122,4.32395567,filled
866,245,v3b,2021-02-10 14:34:08.834415Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,56000,27999.99962,0,filled
867,245,v3b,2021-02-10 14:33:08.151287Z,BTC-CAD,limit,sell,0.50000000 / 0.50000000,60000,29999.99997,0,filled
868,245,v3b,2021-02-10 14:32:27.212075Z,BTC-CAD,limit,sell,0.50000000 / 0.50000000,57500,28759.24236,0,filled
869,206,T1S,2021-02-10 14:19:19.230913Z,ZRX-CAD,market,buy,100.00000000 / 100.00000000,1.96572,198.4422,0.2976633,filled
870,92,N5Y,2021-02-10 14:18:15.105982Z,HBAR-CAD,market,buy,500.00000000 / 500.00000000,0.14016835,70.73437963,0.10610156,filled
871,92,N5Y,2021-02-10 14:17:22.311210Z,HBAR-CAD,market,buy,3000.00000000 / 3000.00000000,0.14052683,425.5580018,0.638337,filled
872,32,L0L,2021-02-10 13:07:21.171496Z,BTC-CAD,limit,buy,0.05200000 / 0.05200000,57500,3016.329074,4.52449361,filled
873,49,H2T,2021-02-10 11:21:55.257524Z,BTC-CAD,market,buy,0.01320000 / 0.01320000,59204.528,789.3645247,1.18404678,filled
874,142,J7N,2021-02-10 11:13:29.283003Z,HBAR-BTC,limit,buy,15000.00000000 / 15000.00000000,0.00000248,0.0372,0.0000558,filled
875,245,v3b,2021-02-10 10:38:05.308739Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,59000,29499.99962,0,filled
876,245,v3b,2021-02-10 10:28:15.324077Z,BTC-CAD,limit,sell,0.50000000 / 0.50000000,59800,29899.99945,0,filled
877,110,V3G,2021-02-10 09:43:56.714714Z,ADA-CAD,limit,sell,2540.00000000 / 2540.00000000,1.0389,2603.505893,3.90525883,filled
878,84,L6S,2021-02-10 05:36:44.983637Z,ADA-CAD,market,buy,500.00000000 / 500.00000000,0.98793,498.61749,0.74792623,filled
879,197,N8Y,2021-02-10 04:59:52.204959Z,HBAR-CAD,market,buy,1500.00000000 / 1500.00000000,0.13835463,209.6204907,0.31443073,filled
880,179,M2K,2021-02-10 04:52:55.411120Z,BTC-CAD,limit,buy,0.00172156 / 0.00172156,58000,100.8710441,0.15130656,filled
881,21,M8W,2021-02-10 04:47:54.912380Z,HBAR-CAD,market,buy,15.00000000 / 15.00000000,0.13813316,2.09252352,0.00313878,filled
882,197,N8Y,2021-02-10 04:46:00.729904Z,ADA-CAD,market,buy,250.00000000 / 250.00000000,0.97699,246.803882,0.37020582,filled
883,153,T2P,2021-02-10 04:35:36.576411Z,ZRX-CAD,market,sell,400.00000000 / 400.00000000,1.93267,765.6658152,0,filled
884,21,M8W,2021-02-10 04:19:40.210807Z,HBAR-CAD,market,buy,475.00000000 / 475.00000000,0.13720078,65.8313491,0.09874702,filled
885,21,M8W,2021-02-10 04:18:48.150420Z,HBAR-CAD,market,buy,42750.00000000 / 42750.00000000,0.13720079,5925.283116,8.88792467,filled
886,166,L3V,2021-02-10 03:45:09.648608Z,HBAR-CAD,market,buy,2300.00000000 / 2300.00000000,0.13972967,324.5367021,0.48680505,filled
887,21,M8W,2021-02-10 03:33:35.338031Z,HBAR-CAD,market,buy,300.00000000 / 300.00000000,0.13577365,41.13881015,0.06170821,filled
888,21,M8W,2021-02-10 03:32:50.810097Z,HBAR-CAD,market,buy,21500.00000000 / 21500.00000000,0.13594434,2952.217649,4.42832647,filled
889,233,V3J,2021-02-10 03:26:48.123166Z,BTC-CAD,limit,buy,0.00152163 / 0.00152163,59147,91.0612506,0,filled
890,233,V3J,2021-02-10 03:25:36.768400Z,ETH-USDT,limit,buy,0.08264463 / 0.08264463,1815,150.0000035,0,filled
891,84,L6S,2021-02-10 03:22:32.878515Z,ADA-CAD,limit,buy,90.00000000 / 90.00000000,0.98,89.07365248,0.13361047,filled
892,247,V3b,2021-02-10 03:10:25.114344Z,ETH-CAD,market,buy,1.00000000 / 1.00000000,2301.336,2324.323971,3.48648595,filled
893,21,M8W,2021-02-10 02:55:29.621687Z,HBAR-CAD,market,buy,10.00000000 / 10.00000000,0.13665583,1.38074074,0.00207111,filled
894,21,M8W,2021-02-10 02:55:06.175332Z,HBAR-CAD,market,buy,40.00000000 / 40.00000000,0.13665583,5.52296296,0.00828444,filled
895,233,V3J,2021-02-10 02:47:41.560291Z,USDT-CAD,limit,buy,202.87356322 / 202.87356322,1.274,261.4408869,0,filled
896,211,L5N,2021-02-10 01:36:08.144459Z,HBAR-CAD,market,buy,3600.00000000 / 3600.00000000,0.13552338,493.0523907,0.73957858,filled
897,21,M8W,2021-02-10 01:19:03.590686Z,HBAR-CAD,market,buy,300.00000000 / 300.00000000,0.13574706,41.14676102,0.06172014,filled
898,21,M8W,2021-02-10 01:18:20.313104Z,HBAR-CAD,market,buy,21500.00000000 / 21500.00000000,0.13574706,2949.310136,4.4239652,filled
899,178,L5J,2021-02-10 00:45:27.669227Z,HBAR-CAD,market,buy,22.00000000 / 22.00000000,0.13435144,2.98687167,0.0044803,filled
900,178,L5J,2021-02-10 00:44:34.391402Z,HBAR-CAD,market,buy,540.00000000 / 540.00000000,0.13435144,73.31982707,0.10997974,filled
901,178,L5J,2021-02-10 00:43:38.072000Z,HBAR-CAD,market,buy,21500.00000000 / 21500.00000000,0.13435144,2918.988232,4.37848234,filled
902,110,V3G,2021-02-10 00:41:16.357232Z,ADA-CAD,market,buy,2540.00000000 / 2540.00000000,0.96351,2473.112051,3.70966807,filled
903,110,V3G,2021-02-10 00:39:56.236545Z,HBAR-CAD,limit,sell,18966.00000000 / 18966.00000000,0.134,2508.074827,3.76211224,filled
904,90,M3H,2021-02-10 00:10:12.717570Z,HBAR-CAD,limit,buy,4987.00000000 / 4987.00000000,0.1325,667.6870744,1.00153061,filled
905,90,M3H,2021-02-10 00:03:28.804958Z,HBAR-CAD,limit,buy,45000.00000000 / 45000.00000000,0.133,6047.084339,9.07062648,filled
906,177,L9A,2021-02-09 23:58:00.063457Z,DGB-CAD,limit,buy,10000.00000000 / 10000.00000000,0.06568,663.29061,0.99493591,filled
907,126,V3N,2021-02-09 23:48:22.105783Z,BTC-CAD,market,sell,0.00171907 / 0.00171907,59291.251,100.9241384,0,filled
908,126,V3N,2021-02-09 23:47:37.375049Z,BTC-CAD,ceiling,buy,0.00171907 / 0,0,102.6282831,0,filled
909,223,M9C,2021-02-09 22:37:34.606009Z,HBAR-CAD,market,buy,280.00000000 / 280.00000000,0.1395846,39.47394157,0.05921091,filled
910,223,M9C,2021-02-09 22:31:43.651432Z,HBAR-CAD,market,buy,21000.00000000 / 21000.00000000,0.13930814,2955.142266,4.43271339,filled
911,60,L5j,2021-02-09 22:13:44.486784Z,TRX-CAD,market,buy,3000.00000000 / 3000.00000000,0.0615,186.369768,0.27955465,filled
912,13,N1E,2021-02-09 21:28:21.716705Z,HBAR-CAD,market,buy,500.00000000 / 500.00000000,0.13853222,69.82120259,0.1047318,filled
913,118,T5T,2021-02-09 20:53:57.648985Z,EOS-CAD,market,buy,55.00000000 / 55.00000000,5.34938868,296.5003438,0.44475051,filled
914,148,L5E,2021-02-09 20:49:38.519233Z,HBAR-CAD,market,buy,320.00000000 / 320.00000000,0.13831027,44.59592705,0.06689389,filled
915,148,L5E,2021-02-09 20:48:56.150516Z,HBAR-CAD,market,buy,14000.00000000 / 14000.00000000,0.1383115,1951.08836,2.92663253,filled
916,155,T1W,2021-02-09 19:33:19.031821Z,BTC-USDT,limit,buy,0.01640000 / 0.01640000,46835.329,768.0993956,1.15214909,filled
917,155,T1W,2021-02-09 19:31:31.699240Z,USDT-CAD,limit,buy,770.52169544 / 770.52169544,1.27644,991.193334,1.48679,filled
918,60,L5j,2021-02-09 18:59:55.055205Z,HBAR-CAD,market,buy,13000.00000000 / 13000.00000000,0.13740555,1800.699184,2.70104877,filled
919,90,M3H,2021-02-09 18:44:36.327942Z,HBAR-CAD,market,sell,50000.00000000 / 50000.00000000,0.13701884,6748.337071,10.1225056,filled
920,71,V4W,2021-02-09 18:43:07.905643Z,ETH-CAD,limit,buy,0.89464753 / 0.89464753,2232.169,2013.758625,3.02063793,filled
921,71,V4W,2021-02-09 18:42:38.471504Z,BTC-CAD,limit,buy,0.01654937 / 0.01654937,60334.761,1006.605391,1.50990808,filled
922,134,m1w,2021-02-09 18:32:39.904409Z,BTC-CAD,market,buy,0.04900000 / 0.04900000,60256.649,2977.580006,4.46637,filled
923,62,M6S,2021-02-09 18:08:17.421364Z,SC-CAD,limit,buy,20000.00000000 / 20000.00000000,0.0132,266.2929425,0.39943941,filled
924,18,V2Z,2021-02-09 18:01:27.340586Z,HBAR-CAD,market,buy,800.00000000 / 800.00000000,0.14111892,113.8246427,0.17073696,filled
925,18,V2Z,2021-02-09 17:53:34.105473Z,HBAR-CAD,limit,buy,10000.00000000 / 10000.00000000,0.139,1401.117356,2.10167603,filled
926,125,K2G,2021-02-09 17:01:51.362610Z,HBAR-CAD,limit,buy,7341.92828404 / 7341.92828404,0.1359,1005.722011,1.50858301,filled
927,225,T2E,2021-02-09 15:36:34.176907Z,DOGE-BTC,market,sell,3000.00000000 / 3000.00000000,0.00000155,0.00465,0.00000697,filled
928,245,v3b,2021-02-09 13:58:24.806978Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,59000,29499.99984,0,filled
929,245,v3b,2021-02-09 13:40:25.299669Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,58000,28999.99983,0,filled
930,245,v3b,2021-02-09 13:12:55.947433Z,BTC-CAD,limit,sell,0.50000000 / 0.50000000,58200,29117.20262,0,filled
931,245,v3b,2021-02-09 13:10:06.445846Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,57000,28499.99941,0,filled
932,110,V3G,2021-02-09 13:01:46.381636Z,HBAR-CAD,limit,buy,70.00000000 / 70.00000000,0.1278,9.03719221,0.01355578,filled
933,245,v3b,2021-02-09 13:00:44.140369Z,BTC-CAD,limit,sell,0.10000000 / 0.10000000,61400,6139.999889,0,filled
934,245,v3b,2021-02-09 11:37:07.910613Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,58000,28999.99999,0,filled
935,110,V3G,2021-02-09 11:16:17.789101Z,HBAR-CAD,limit,buy,7700.00000000 / 7700.00000000,0.1279,994.6366119,1.49195488,filled
936,245,v3b,2021-02-09 11:11:58.233362Z,BTC-CAD,limit,sell,0.20000000 / 0.20000000,58300,11659.9998,0,filled
937,245,v3b,2021-02-09 10:11:34.722878Z,BTC-CAD,limit,sell,0.30000000 / 0.30000000,58600,17579.99979,0,filled
938,245,v3b,2021-02-09 08:18:02.860129Z,BTC-CAD,limit,buy,0.20000000 / 0.20000000,58000,11599.99999,0,filled
939,245,v3b,2021-02-09 07:41:15.178607Z,BTC-CAD,limit,buy,0.10000000 / 0.10000000,60900,6084.230572,0,filled
940,245,v3b,2021-02-09 07:15:40.330168Z,BTC-CAD,limit,buy,0.30000000 / 0.30000000,58500,17549.99976,0,filled
941,245,v3b,2021-02-09 07:10:54.077607Z,BTC-CAD,limit,sell,0.30000000 / 0.30000000,61000,18299.99973,0,filled
942,232,T0E,2021-02-09 06:57:27.417125Z,BTC-CAD,market,buy,0.02000000 / 0.02000000,61169.967,1235.589953,1.85338492,filled
943,21,M8W,2021-02-09 06:39:13.357899Z,HBAR-CAD,market,buy,275.00000000 / 275.00000000,0.12896126,35.81195693,0.05371793,filled
944,21,M8W,2021-02-09 06:37:55.867130Z,HBAR-CAD,market,buy,22500.00000000 / 22500.00000000,0.13029503,2960.373077,4.44055961,filled
945,37,V3N,2021-02-09 05:06:15.433825Z,BTC-CAD,market,buy,0.01630000 / 0.01630000,59967.518,987.0513466,1.48057701,filled
946,21,M8W,2021-02-09 04:52:06.616583Z,HBAR-CAD,market,buy,425.00000000 / 425.00000000,0.12753,54.7315,0.08209725,filled
947,21,M8W,2021-02-09 04:39:52.044548Z,HBAR-CAD,market,buy,22500.00000000 / 22500.00000000,0.12935818,2938.631007,4.40794651,filled
948,110,V3G,2021-02-09 04:30:22.973639Z,HBAR-CAD,market,buy,10.61868889 / 10.61868889,0.12884594,1.38137088,0.00207205,filled
949,110,V3G,2021-02-09 04:26:11.631567Z,HBAR-CAD,limit,buy,3900.00000000 / 3900.00000000,0.1271,500.5260864,0.75078912,filled
950,123,L5M,2021-02-09 04:18:48.471861Z,HBAR-CAD,market,buy,3800.00000000 / 3800.00000000,0.12796397,490.9529981,0.73642949,filled
951,9,L9T,2021-02-09 03:58:51.273509Z,HBAR-CAD,limit,buy,3845.00000000 / 3845.00000000,0.1260001,489.1429959,0.73371448,filled
952,21,M8W,2021-02-09 03:38:02.967398Z,HBAR-CAD,market,buy,25.00000000 / 25.00000000,0.1263003,3.18771352,0.00478157,filled
953,225,T2E,2021-02-09 03:35:09.303695Z,DOGE-BTC,market,buy,3000.00000000 / 3000.00000000,0.00000177,0.00531,0.00000796,filled
954,83,K1R,2021-02-09 03:30:24.864922Z,HBAR-CAD,limit,buy,3912.01500000 / 3912.01500000,0.12492608,493.3879074,0.74008186,filled
955,48,V3B,2021-02-09 03:30:12.853108Z,USDT-CAD,market,sell,254.88481600 / 254.88481600,1.27442,320.6299793,0.48094496,filled
956,99,V4N,2021-02-09 02:58:22.060848Z,BTC-CAD,market,sell,1.02110048 / 1.02110048,58252.195,59481.37395,0,filled
957,107,M2N,2021-02-09 02:55:42.477481Z,ADA-CAD,limit,buy,313.00000000 / 313.00000000,0.86759,273.4094563,0.41011418,filled
958,66,T2S,2021-02-09 02:11:39.977406Z,DGB-CAD,limit,buy,10000.00000000 / 10000.00000000,0.06891,682.587,1.0238805,filled
959,21,M8W,2021-02-09 00:56:37.027069Z,HBAR-CAD,market,buy,3000.00000000 / 3000.00000000,0.12731569,385.8105926,0.57871588,filled
960,146,l7l,2021-02-09 00:45:36.576760Z,BTC-CAD,limit,buy,0.00980000 / 0.00980000,60000,591.8292998,0,filled
961,46,L5L,2021-02-09 00:45:19.028497Z,HBAR-CAD,market,buy,400.00000000 / 400.00000000,0.12821325,51.64461316,0.07746691,filled
962,46,L5L,2021-02-09 00:43:07.079537Z,HBAR-CAD,market,buy,15000.00000000 / 15000.00000000,0.1281782,1942.724544,2.91408681,filled
963,1,L0K,2021-02-09 00:39:11.809178Z,ADA-BTC,limit,sell,3295.38695257 / 3295.38695257,0.00001864,0.06142601,0.00009213,filled
964,225,T2E,2021-02-09 00:30:45.381663Z,DOGE-BTC,market,sell,2268.00000000 / 2268.00000000,0.00000171,0.00387828,0.00000581,filled
965,179,M2K,2021-02-09 00:25:26.740386Z,BTC-CAD,limit,buy,0.00166695 / 0.00166695,59800,100.6035433,0.15090531,filled
966,24,T3K,2021-02-08 23:58:00.882792Z,HBAR-CAD,limit,buy,39.14754623 / 39.14754623,0.12753063,5.04575195,0.00756862,filled
967,25,T2V,2021-02-08 23:50:45.643213Z,ETH-CAD,market,sell,0.10622725 / 0.10622725,2211.202,231.8694085,0.34780411,filled
968,21,M8W,2021-02-08 23:49:59.740674Z,HBAR-CAD,market,buy,20000.00000000 / 20000.00000000,0.12892673,2605.627169,3.90844075,filled
969,24,T3K,2021-02-08 23:39:31.975662Z,HBAR-CAD,limit,buy,235.21861736 / 235.21861736,0.1273499,30.27216156,0.04540824,filled
970,24,T3K,2021-02-08 23:38:09.738527Z,HBAR-CAD,limit,buy,23077.07865645 / 23077.07865645,0.12764101,2977.224562,4.46583684,filled
971,24,T3K,2021-02-08 23:25:29.064575Z,ETH-CAD,limit,sell,1.38000000 / 1.38000000,2216.675,3019.672344,4.5295085,filled
972,2,M4G,2021-02-08 22:21:50.803389Z,HBAR-CAD,market,buy,18900.00000000 / 18900.00000000,0.12899097,2463.736493,3.69560473,filled
973,193,M6R,2021-02-08 22:20:18.879428Z,HBAR-CAD,market,buy,75000.00000000 / 75000.00000000,0.12899255,9780.641726,14.67096258,filled
974,35,T7V,2021-02-08 21:59:11.017591Z,DGB-CAD,market,sell,10000.00000000 / 10000.00000000,0.0595,587.4539206,0.88118088,filled
975,118,T5T,2021-02-08 20:24:02.102350Z,ADA-CAD,market,buy,109.00000000 / 109.00000000,0.90884,99.9194172,0.14987912,filled
976,103,M5J,2021-02-08 19:58:07.076720Z,ADA-CAD,market,buy,100.00000000 / 100.00000000,0.90716,91.5886356,0.13738295,filled
977,25,T2V,2021-02-08 19:50:08.123151Z,SC-ETH,limit,sell,20538.00000000 / 20538.00000000,0.00000514,0.10638683,0.00015958,filled
978,103,M5J,2021-02-08 19:35:18.401952Z,HBAR-CAD,market,buy,900.00000000 / 900.00000000,0.13081458,118.8019993,0.17820299,filled
979,1,L0K,2021-02-08 19:32:37.359215Z,ADA-BTC,limit,buy,3295.38695257 / 3295.38695257,0.00001515,0.04992511,0.00007488,filled
980,205,T9E,2021-02-08 19:27:40.552538Z,TRX-CAD,limit,buy,2060.00000000 / 2060.00000000,0.05182,107.6990969,0.16154864,filled
981,205,T9E,2021-02-08 19:26:37.648048Z,SC-CAD,limit,sell,9810.00000000 / 9810.00000000,0.0111,107.6010144,0.16140152,filled
982,38,L5G,2021-02-08 19:11:53.117012Z,HBAR-CAD,market,buy,22500.00000000 / 22500.00000000,0.13159835,2988.074256,4.48211138,filled
983,103,M5J,2021-02-08 19:05:23.419427Z,LINK-CAD,market,buy,4.25000000 / 4.25000000,32.14720236,137.9301671,0.20689525,filled
984,118,T5T,2021-02-08 18:57:40.128700Z,BAT-CAD,market,buy,30.00000000 / 30.00000000,0.52977,16.04244933,0.02406367,filled
985,118,T5T,2021-02-08 18:53:30.451190Z,TRX-CAD,market,buy,1500.00000000 / 1500.00000000,0.05244,79.465152,0.11919772,filled
986,118,T5T,2021-02-08 18:48:49.102662Z,BAT-CAD,market,buy,200.00000000 / 200.00000000,0.53073,107.126502,0.16068975,filled
987,84,L6S,2021-02-08 18:47:12.459329Z,ADA-CAD,market,buy,2200.00000000 / 2200.00000000,0.90696,2012.035548,3.01805332,filled
988,1,L0K,2021-02-08 18:33:50.624937Z,DOGE-BTC,limit,buy,27891.12420754 / 27891.12420754,0.00000179,0.04992511,0.00007488,filled
989,232,T0E,2021-02-08 17:39:42.193547Z,BTC-CAD,market,buy,0.02500000 / 0.02500000,54941.078,1386.964467,2.0804467,filled
990,40,L5G,2021-02-08 17:05:25.802543Z,HBAR-CAD,market,buy,5500.00000000 / 5500.00000000,0.12691603,705.0857802,1.05762867,filled
991,7,H3p,2021-02-08 16:30:27.122826Z,DGB-CAD,limit,buy,50000.00000000 / 50000.00000000,0.05858,2960.3472,4.4405208,filled
992,205,T9E,2021-02-08 16:15:09.768614Z,SC-CAD,limit,buy,9810.00000000 / 9810.00000000,0.01135,112.4539135,0.16868087,filled
993,205,T9E,2021-02-08 16:02:03.146608Z,TRX-CAD,limit,buy,789.00000000 / 789.00000000,0.0481,38.32521738,0.05748782,filled
994,145,L8W,2021-02-08 15:32:26.832401Z,USDT-CAD,market,buy,2309.99999995 / 2309.99999995,1.27845,2980.281621,4.47042243,filled
995,110,V3G,2021-02-08 15:24:58.389030Z,HBAR-CAD,limit,buy,2050.00000000 / 2050.00000000,0.12875,266.3957025,0.39959355,filled
996,232,T0E,2021-02-08 15:11:56.280901Z,DOGE-BTC,market,buy,5200.00000000 / 5200.00000000,0.00000193,0.010036,0.00001505,filled
997,62,M6S,2021-02-08 14:34:45.109778Z,ETH-CAD,market,buy,1.00000000 / 1.00000000,2185.498,2207.983208,3.31197481,filled
998,142,J7N,2021-02-08 14:28:42.147874Z,HBAR-BTC,limit,sell,15000.00000000 / 15000.00000000,0.00000227,0.03405,0.00005107,filled
999,230,T1C,2021-02-08 13:54:07.354191Z,BTC-CAD,limit,buy,0.17500000 / 0.17500000,55783.859,9835.323497,0,filled
1000,125,K2G,2021-02-08 13:15:13.893807Z,HBAR-CAD,limit,buy,3931.11120720 / 3931.11120720,0.127,498.6268377,0.74794025,filled
1001,110,V3G,2021-02-08 13:11:20.255885Z,ADA-CAD,market,sell,1065.00000000 / 1065.00000000,0.86699,912.2940634,1.36844109,filled
